sep=,
Time,x-Position,y-Position,Distance,Collision
36.84,2,0,68.20969,
36.86,2,0,68.33436,
36.88,2,0,68.58572,
36.9,2,0,68.71238,
36.92,2,0,68.83971,
36.94,2,0,69.02874,
36.96,2,0,69.1577,
36.98,2,0,69.2873,
37,2,0,69.41755,
37.02,2,0,69.67999,
37.04,2,0,69.81215,
37.06,2,0,69.94519,
37.08,2,0,70.07838,
37.1,2,0,70.2771,
37.12,2,0,70.41208,
37.14,2,0,70.54768,
37.16,2,0,70.8207,
37.18,2,0,70.95811,
37.2,2,0,71.09615,
37.22,2,0,71.23477,
37.24,2,0,71.37398,
37.26,2,0,71.57966,
37.28,2,0,71.72033,
37.3,2,0,72.00343,
37.32,2,0,72.14585,
37.34,2,0,72.28884,
37.36,2,0,72.4324,
37.38,2,0,72.57652,
37.4,2,0,72.72121,
37.42,2,0,72.93584,
37.44,2,0,73.22854,
37.46,2,0,73.3757,
37.48,2,0,73.52345,
37.5,2,0,73.67168,
37.52,2,0,73.82049,
37.54,2,0,73.55344,
37.56,2,0,73.55344,
